REGIÓN,METROPOLITANA,DISTRITO,ESTACIÓN,BARRIO,ZONA,NRO INTEGRANTES,ESTADO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,,RURAL,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VEREDA,RURAL,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VEREDA,RURAL,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,,RURAL,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,SAN RAFAEL,RURAL,13,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA LA PAZ,CENTRO,URBANA,17,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA PUEBLO BELLO,CENTRO,URBANA,19,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,LOPERENA,URBANA,18,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA SAN DIEGO,COMERCIO,URBANA,12,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,EL MAMON,URBANA,13,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA SAN DIEGO,CENTRO,RURAL,16,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,CENTRO,RURAL,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VEREDA,RURAL,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA MANAURE,LA GUAJIRA,URBANA,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA LA PAZ,BETANIA,RURAL,16,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,CENTRO,RURAL,12,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VIA PRINCIPAL,RURAL,6,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,CALLE PRINCIPAL,RURAL,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO DOS DE POLICIA AGUACHICA,ESTACION DE POLICIA GONZALEZ,COMERCIO,URBANA,9,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO DOS DE POLICIA AGUACHICA,ESTACION DE POLICIA SAN MARTIN,CENTRO,URBANA,22,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO DOS DE POLICIA AGUACHICA,ESTACION DE  POLICIA SAN ALBERTO,CENTRO,URBANA,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO DOS DE POLICIA AGUACHICA,ESTACION DE POLICIA AGUACHICA,CENTRO,URBANA,12,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO DOS DE POLICIA AGUACHICA,ESTACION DE POLICIA RIO DE ORO,LAS FLORES,RURAL,9,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO DOS DE POLICIA AGUACHICA,ESTACION DE POLICIA LA GLORIA,CENTRO,URBANA,17,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO TRES DE POLICIA CODAZZI,ESTACION DE POLICIA CODAZZI,CENTRO,RURAL,20,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO TRES DE POLICIA CODAZZI,ESTACION DE POLICIA LA JAGUA DE IBIRICO,JIMENEZ,URBANA,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO CUATRO DE POLICIA CURUMANI,ESTACION DE POLICIA TAMALAMEQUE,CENTRO,URBANA,18,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VEREDA,RURAL,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO ESPECIAL DE POLICIA BOSCONIA,ESTACION DE POLICIA EL COPEY,LAS MERCEDES,URBANA,30,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO TRES DE POLICIA CODAZZI,ESTACION DE POLICIA CODAZZI,TESORO,URBANA,18,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VEREDA,RURAL,12,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VEREDA,RURAL,8,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VEREDA,RURAL,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VEREDA,RURAL,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VEREDA,RURAL,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,VEREDA,RURAL,14,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO ESPECIAL DE POLICIA BOSCONIA,ESTACION DE POLICIA EL PASO,EL PUENTE,RURAL,27,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA MANAURE,21 DE ENERO,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO CUATRO DE POLICIA CURUMANI,ESTACION DE POLICIA PELAYA,GAITAN,URBANA,19,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO ESPECIAL DE POLICIA BOSCONIA,ESTACION DE POLICIA EL COPEY,LAS DELICIAS,URBANA,13,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO DOS DE POLICIA AGUACHICA,ESTACION DE POLICIA LA GLORIA,VEREDA,RURAL,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,19 DE ABRIL,RURAL,12,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,BELLO HORIZONTE,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA CESAR,DISTRITO UNO DE POLICIA CESAR,ESTACION DE POLICIA VALLEDUPAR,GUAYACAN,URBANA,17,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,CENTRO,URBANA,20,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,ARRIBA,URBANA,13,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,LA FLORESTA,URBANA,18,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,VEREDA LA MIRADA,URBANA,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,LIBERTADOR,URBANA,12,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,LA ESPERANZA,URBANA,16,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,CENTRO,URBANA,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,COQUIVACOA,URBANA,17,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,EL FARO,URBANA,18,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,EL PROGRESO,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,MAJAYURA,URBANA,17,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,ARRIBA,URBANA,14,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,BUENOS AIRES,URBANA,22,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,CENTRO,URBANA,21,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,ESTACION DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,20 DE JULIO,URBANA,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,PARAISO,URBANA,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,MAJAYURA,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,AEROPUERTO,URBANA,18,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,COQUIVACOA,URBANA,17,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,CEREZOS,URBANA,21,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,GUAPUNA,URBANA,17,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,LAS VILLAS,URBANA,12,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,BARRIO LA PAZ,URBANA,20,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,LOS  OLIVOS,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,JORGE PEREZ,URBANA,7,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,LA MANO DE DIOS,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,TAWAIRA,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,TERMINAL,URBANA,8,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,LIBERTADOR,URBANA,24,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,DOS DE MARZO,URBANA,22,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,LOS ALMENDROS,URBANA,27,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,COQUIVACOA,URBANA,8,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA RIOHACHA,SAN MARTIN DE PORRES,URBANA,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO TRES DE POLICIA FONSECA,ESTACION DE POLICIA BARRANCAS,LORENZO SOLANO,URBANA,21,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO TRES DE POLICIA FONSECA,ESTACION DE POLICIA BARRANCAS,FRANCISCO GOMEZ,URBANA,23,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO TRES DE POLICIA FONSECA,ESTACION DE POLICIA BARRANCAS,BUENOS AIRES,URBANA,14,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,VIVERO,URBANA,16,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,CANTA RANA,URBANA,18,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,CANTA RANAS,URBANA,14,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,20 DE ENERO,URBANA,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,ALTO PRADO,URBANA,12,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,LOS PINOS,URBANA,13,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,LOS  OLIVOS,URBANA,12,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO TRES DE POLICIA FONSECA,ESTACION DE POLICIA BARRANCAS,LORENZO SOLANO,URBANA,20,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO DOS DE POLICIA SAN JUAN DEL CESAR,ESTACION DE POLICIA VILLANUEVA,ROJAS PINILLA,URBANA,14,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO DOS DE POLICIA SAN JUAN DEL CESAR,ESTACION DE POLICIA VILLANUEVA,NO REPORTADO,URBANA,19,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,NO REPORTADO,URBANA,20,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,BARRIO 20 DE JULIO,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,NO REPORTADO,URBANA,21,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,NO REPORTADO,URBANA,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,LA RAYA,URBANA,21,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,NO REPORTADO,RURAL,6,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,NO REPORTADO,RURAL,4,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO DOS DE POLICIA SAN JUAN DEL CESAR,ESTACION VILLANUEVA,CENTRO,URBANA,52,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO DOS DE POLICIA SAN JUAN DEL CESAR,ESTACION DE POLICIA SAN JUAN DEL CESAR,VEREDA LA MIRADA,URBANA,6,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,CENTRO,URBANA,24,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,EL CARMEN,URBANA,13,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,LOS OLIVOS,URBANA,9,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,LOS  OLIVOS,URBANA,14,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,VINCULA PALACIOS,URBANA,23,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,EL CARMEN,URBANA,24,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,VINCULA PALACIOS,URBANA,22,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,LOS OLIVOS,URBANA,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,LOS  OLIVOS,URBANA,25,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,SAN JOSE,URBANA,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,SAN MARTIN,URBANA,9,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,SAN JOSE,URBANA,6,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,LOS OLIVOS,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,NO REPORTADO,URBANA,20,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,LOS  OLIVOS,URBANA,20,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,SAN MARTIN,URBANA,13,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,LOS OLIVOS,URBANA,11,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,LOMA FRESCA,URBANA,22,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,LOS  OLIVOS,URBANA,18,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,SAN JOSE,URBANA,10,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,CENTRO,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO ESPECIAL DE POLICIA MAICAO,ESTACION DE POLICIA MAICAO,EL CENTRO,URBANA,18,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO DOS DE POLICIA SAN JUAN DEL CESAR,ESTACION DE POLICIA URUMITA,NO REPORTADO,URBANA,12,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO DOS DE POLICIA SAN JUAN DEL CESAR,ESTACION DE POLICIA URUMITA,NO REPORTADO,URBANA,25,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO DOS DE POLICIA SAN JUAN DEL CESAR,ESTACION DE POLICIA URUMITA,NO REPORTADO,URBANA,17,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,DIVINO NIÑO,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,NO REPORTADO,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,NO REPORTADO,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO I DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,NO REPORTADO,URBANA,20,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,PERU,URBANA,15,ACTIVO
REGION DE POLICIA No. OCHO,DEPARTAMENTO DE POLICIA GUAJIRA,DISTRITO UNO DE POLICIA RIOHACHA,ESTACION DE POLICIA DIBULLA,LAS CASITAS,URBANA,15,ACTIVO
